type,caption,hashtags,mentions,commentsCount,firstComment,latestComments,likesCount,timestamp,videoViewCount,videoPlayCount,videoDuration
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",Tech,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",EssentialTool,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",jobs.,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",TapIn,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",TechIndustry,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",technology,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",linkinbio,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",workshops.,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",ExpandOpportunity,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",ComputerClasses,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",ComputerWorkshops,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Sidecar,"#Tech is increasingly becoming an #EssentialTool to all kinds of #jobs. 
This is your chance to #TapIn to the #TechIndustry by learning about how you can use #technology to advance your career!

Sign up using the #linkinbio to attend our #workshops.

#ExpandOpportunity #ComputerClasses #ComputerWorkshops #TechWorkshops",TechWorkshops,[],1.0,👏🏼,"[{'id': '17980439755908690', 'text': '👏🏼', 'ownerUsername': 'patientsdb', 'timestamp': '2023-04-07T20:47:43.000Z', 'likesCount': 0}]",17.0,2023-04-07 18:01:40+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",interviews,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",career,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",interviewing.,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",ExpandOpprtunity,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",Interviewtips,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",workshop,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",Collegeworkshop,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",KKCF,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",Coding,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",TopicThursday,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Image,"Informational #interviews are essential for #career enhancement and finding opportunities. Check out our monthly workshop, on April 3rd, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of #interviewing. 

Click the link in bio 👆 

#ExpandOpprtunity #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #TopicThursday #TipThursdays",TipThursdays,[],0.0,,[],17.0,2023-03-30 18:45:16+00:00,,,
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday","Saturday,",[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday",OpenHouse!,[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday",BronxEvents,[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday",NYC,[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday",NewYorkEvents,[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday",Fellowship,[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Video,"Come on by this #Saturday, April 15th at 1pm, for a TKH #OpenHouse!

RSVP: https://bit.ly/TKH_2023OpenHouse_NYC

#BronxEvents #NYC #NewYorkEvents #Fellowship #TechTuesday",TechTuesday,[],0.0,,[],8.0,2023-04-11 17:35:00+00:00,97.0,242.0,5.202
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",TechTuesday!,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",DayintheLife,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",WebDevelopment.,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",Developer,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",CareerTransitioner,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",tech.,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",protips,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",tips,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",techie,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",instatech,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",TechTuesdays,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",workshops,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It’s #TechTuesday! Today we'll be talking about the most upcoming segment of our #DayintheLife series: #WebDevelopment.

Join us this Thursday at 7pm with Lidia De La Cruz, a #Developer Advocate, Consultant Developer, and #CareerTransitioner in the world of #tech.

https://bit.ly/TKH_DayintheLife_WebDev2

#protips #tips #techie #instatech #TechTuesdays #workshops #TechWebinar",TechWebinar,[],1.0,Excited to give back and share with my community! Repping the Bronx ❤️,"[{'id': '17987013259901690', 'text': 'Excited to give back and share with my community! Repping the Bronx ❤️', 'ownerUsername': 'poderosacoding', 'timestamp': '2023-04-04T21:08:32.000Z', 'likesCount': 1}]",17.0,2023-04-04 19:30:37+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",WomenCrushWednesday,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",India.,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",WomenSupportingWomen,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",WCM,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",WomensHistoryMonth,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",WHM,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",POC,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
Image,"It's #WomenCrushWednesday and today we're checking out Neelam Dhawan from Gurgaon, Haryana, #India.

You might have just owned an item she helped sell for HP. 

Read more about Neelam’s realization that tech was aligned with her purpose here: http://bit.ly/3JXaHzt

#WomenSupportingWomen #WCM #WomensHistoryMonth #WHM #POC #WomenInTech",WomenInTech,[],1.0,"Fantastic
photo, we  would certainly  like to  collaborate with you for
more  information message our main account in my
 biography","[{'id': '17996539900770096', 'text': 'Fantastic\nphoto, we  would certainly  like to  collaborate with you for\nmore  information message our main account in my\n biography', 'ownerUsername': 'davispatriciaeujwy5', 'timestamp': '2023-04-04T06:58:21.000Z', 'likesCount': 0}]",10.0,2023-03-29 18:45:18+00:00,,,
